track,track_stem,label,preset_folder,preset_short_label,duration_sec,sample_rate_hz,peak_dbfs,rms_dbfs,crest_factor_db,spectral_mae_db,spectral_rmse_db,spectral_bias_db,spectral_corr,mae_20_200_db,mae_200_2000_db,mae_2000_8000_db,mae_8000_20000_db
Deftones/around the fur/03 Deftones - Mascara.wav,Deftones__around_the_fur__03_Deftones_-_Mascara,MP3 VBR q0,mp3_v0,V0,218.42392290249435,44100,0.4411497712135315,-14.337108612060547,14.778258323669434,0.4696979224681854,1.277499437332153,-0.399562120437622,0.9972633787405036,0.0048450580798089,0.0070668524131178,0.0179559811949729,0.3883848190307617
Deftones/around the fur/03 Deftones - Mascara.wav,Deftones__around_the_fur__03_Deftones_-_Mascara,MP3 VBR q2,mp3_v2,V2,218.42392290249435,44100,0.8130618333816528,-14.337624549865723,15.150686264038086,4.041995525360107,10.378069877624512,-3.91499137878418,0.9334626351198076,0.0183224398642778,0.0154599286615848,0.0581132471561431,3.77547025680542
Deftones/around the fur/03 Deftones - Mascara.wav,Deftones__around_the_fur__03_Deftones_-_Mascara,MP3 VBR q5,mp3_v5,V5,218.42392290249435,44100,1.4817250967025757,-14.320416450500488,15.802141189575195,8.02444839477539,16.057146072387695,-7.450798988342285,0.8872434829667302,0.0659530833363533,0.0574900358915329,0.2773894965648651,10.97778034210205
Deftones/around the fur/04 Deftones - Around the Fur.wav,Deftones__around_the_fur__04_Deftones_-_Around_the_Fur,WAV source,source_wav,WAV,211.70666666666668,44100,-0.00928248930722475,-11.349428176879883,11.3401460647583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Deftones/around the fur/04 Deftones - Around the Fur.wav,Deftones__around_the_fur__04_Deftones_-_Around_the_Fur,MP3 128 kbps CBR,mp3_128,128 CBR,211.70666666666668,44100,1.9354016780853271,-11.749650955200195,13.685052871704102,9.03353500366211,18.190433502197266,-8.954219818115234,0.891088957067156,0.4407313764095306,0.426230251789093,0.2273769080638885,11.698297500610352
Deftones/around the fur/04 Deftones - Around the Fur.wav,Deftones__around_the_fur__04_Deftones_-_Around_the_Fur,MP3 192 kbps CBR,mp3_192,192 CBR,211.70666666666668,44100,1.208650827407837,-11.60128116607666,12.809931755065918,4.972040176391602,12.291913986206056,-4.969203472137451,0.9272678217764144,0.2582457363605499,0.2620181143283844,0.22199147939682,4.263796329498291
Deftones/around the fur/04 Deftones - Around the Fur.wav,Deftones__around_the_fur__04_Deftones_-_Around_the_Fur,MP3 320 kbps CBR,mp3_320,320 CBR,211.70666666666668,44100,0.6876128315925598,-11.34776496887207,12.035377502441406,2.4186482429504395,8.117448806762695,-2.3900153636932373,0.9413102343327718,0.0025209540035575,0.0029420910868793,0.0082941204309463,0.0638891011476516
Deftones/around the fur/04 Deftones - Around the Fur.wav,Deftones__around_the_fur__04_Deftones_-_Around_the_Fur,MP3 VBR q0,mp3_v0,V0,211.70666666666668,44100,0.816434919834137,-11.346029281616211,12.162464141845703,0.5396997332572937,1.3387668132781982,-0.5085754990577698,0.998115678866185,0.0041769254021346,0.006033195182681,0.0169021990150213,0.3808032870292663
Deftones/around the fur/04 Deftones - Around the Fur.wav,Deftones__around_the_fur__04_Deftones_-_Around_the_Fur,MP3 VBR q2,mp3_v2,V2,211.70666666666668,44100,1.4169747829437256,-11.350341796875,12.767316818237305,4.909733772277832,12.274763107299805,-4.84244966506958,0.928498862150522,0.0068729063495993,0.0149946957826614,0.0489985421299934,4.276801586151123
Deftones/around the fur/04 Deftones - Around the Fur.wav,Deftones__around_the_fur__04_Deftones_-_Around_the_Fur,MP3 VBR q5,mp3_v5,V5,211.70666666666668,44100,2.167249917984009,-11.317411422729492,13.484661102294922,9.228684425354004,18.232345581054688,-8.717193603515625,0.8913364919147404,0.0447291210293769,0.0554803274571895,0.2661564350128174,12.098970413208008
