track,track_stem,preset_short_label,label,spectral_mae_db,spectral_rmse_db,spectral_corr,mae_20_200_db,mae_200_2000_db,mae_2000_8000_db,mae_8000_20000_db,delta_peak_db,delta_rms_db,delta_crest_db
Motion City Soundtrack/I am the movie/12 Motion City Soundtrack - Mary Without Sound.wav,Motion_City_Soundtrack__I_am_the_movie__12_Motion_City_Soundtrack_-_Mary_Without_Sound,V5,MP3 VBR q5,9.80756664276123,18.758451461791992,0.8958475568953473,0.006052241660654545,0.04495958611369133,0.2661822438240051,12.171202659606934,1.2745213999999998,0.012115999999998905,1.262402999999999
Motion City Soundtrack/I am the movie/13 Motion City Soundtrack - Autographs & Apologies.wav,Motion_City_Soundtrack__I_am_the_movie__13_Motion_City_Soundtrack_-_Autographs_&_Apologies,128 CBR,MP3 128 kbps CBR,8.631274223327637,16.98810577392578,0.9010098184970453,0.4452773928642273,0.427944153547287,0.22910258173942566,10.726943969726562,1.1858916999999995,-0.433389,1.6192799999999998
Motion City Soundtrack/I am the movie/13 Motion City Soundtrack - Autographs & Apologies.wav,Motion_City_Soundtrack__I_am_the_movie__13_Motion_City_Soundtrack_-_Autographs_&_Apologies,192 CBR,MP3 192 kbps CBR,4.983943939208984,12.357890129089355,0.8991742205981186,0.26583683490753174,0.2606683671474457,0.2206728756427765,4.055234432220459,0.12471299999999985,-0.2623850000000001,0.38709799999999994
Motion City Soundtrack/I am the movie/13 Motion City Soundtrack - Autographs & Apologies.wav,Motion_City_Soundtrack__I_am_the_movie__13_Motion_City_Soundtrack_-_Autographs_&_Apologies,320 CBR,MP3 320 kbps CBR,2.5525853633880615,8.518352508544922,0.9175843743538833,0.0012470133369788527,0.0022417970467358828,0.008791560307145119,0.07334180176258087,0.05847979999999975,7.100000000015427e-05,0.05840900000000104
Motion City Soundtrack/I am the movie/13 Motion City Soundtrack - Autographs & Apologies.wav,Motion_City_Soundtrack__I_am_the_movie__13_Motion_City_Soundtrack_-_Autographs_&_Apologies,V0,MP3 VBR q0,0.29267945885658264,0.8809576034545898,0.9978143517889969,0.0016294928500428796,0.003928909543901682,0.014214198105037212,0.18498589098453522,0.15771299999999977,0.0006719999999997839,0.15704099999999954
Motion City Soundtrack/I am the movie/13 Motion City Soundtrack - Autographs & Apologies.wav,Motion_City_Soundtrack__I_am_the_movie__13_Motion_City_Soundtrack_-_Autographs_&_Apologies,V2,MP3 VBR q2,4.897037029266357,12.347196578979492,0.8994595495947336,0.0030924291349947453,0.0122540183365345,0.03743330389261246,4.0287861824035645,0.6624867000000001,-6.800000000062312e-05,0.6625540000000001
Motion City Soundtrack/I am the movie/13 Motion City Soundtrack - Autographs & Apologies.wav,Motion_City_Soundtrack__I_am_the_movie__13_Motion_City_Soundtrack_-_Autographs_&_Apologies,V5,MP3 VBR q5,8.769391059875488,17.03595542907715,0.9022304196289344,0.008759218268096447,0.039001043885946274,0.21941393613815308,11.051065444946289,1.3680486999999997,0.013204500000000507,1.3548430000000007
Motion City Soundtrack/I am the movie/14 Motion City Soundtrack - A‐OK.wav,Motion_City_Soundtrack__I_am_the_movie__14_Motion_City_Soundtrack_-_A‐OK,128 CBR,MP3 128 kbps CBR,9.558426856994629,18.769489288330078,0.8828661971241457,0.4484783709049225,0.43107709288597107,0.22082942724227905,11.608905792236328,0.5600627,-0.42974900000000105,0.9898129999999998
Motion City Soundtrack/I am the movie/14 Motion City Soundtrack - A‐OK.wav,Motion_City_Soundtrack__I_am_the_movie__14_Motion_City_Soundtrack_-_A‐OK,192 CBR,MP3 192 kbps CBR,5.596839904785156,13.755024909973145,0.8842225454169648,0.26616668701171875,0.26108935475349426,0.2079615741968155,4.362074851989746,0.17707799999999985,-0.2618875000000003,0.4389649999999996
Motion City Soundtrack/I am the movie/14 Motion City Soundtrack - A‐OK.wav,Motion_City_Soundtrack__I_am_the_movie__14_Motion_City_Soundtrack_-_A‐OK,320 CBR,MP3 320 kbps CBR,2.988774538040161,9.847944259643555,0.8901746466592702,0.0010632907506078482,0.002766295103356242,0.011395304463803768,0.07567323744297028,0.19008769999999986,0.00030899999999967065,0.1897789999999997
Motion City Soundtrack/I am the movie/14 Motion City Soundtrack - A‐OK.wav,Motion_City_Soundtrack__I_am_the_movie__14_Motion_City_Soundtrack_-_A‐OK,V0,MP3 VBR q0,0.27557530999183655,0.8228589296340942,0.9979066015502172,0.0014315212611109018,0.0050339726731181145,0.019551362842321396,0.14261412620544434,0.3632594,0.0011119999999991137,0.3621470000000002
Motion City Soundtrack/I am the movie/14 Motion City Soundtrack - A‐OK.wav,Motion_City_Soundtrack__I_am_the_movie__14_Motion_City_Soundtrack_-_A‐OK,V2,MP3 VBR q2,5.550948619842529,13.75995922088623,0.88472177661546,0.0019518908811733127,0.012976229190826416,0.04823099076747894,4.399231910705566,0.5185417999999999,-0.0036140000000006722,0.5221560000000007
Motion City Soundtrack/I am the movie/14 Motion City Soundtrack - A‐OK.wav,Motion_City_Soundtrack__I_am_the_movie__14_Motion_City_Soundtrack_-_A‐OK,V5,MP3 VBR q5,9.827266693115234,18.86041831970215,0.8840863003793393,0.0073261260986328125,0.04304376617074013,0.272438645362854,12.142291069030762,1.1965862,0.010944999999999538,1.1856399999999994
Motion City Soundtrack/commit this to memory/01 Motion City Soundtrack - Attractive Today.wav,Motion_City_Soundtrack__commit_this_to_memory__01_Motion_City_Soundtrack_-_Attractive_Today,128 CBR,MP3 128 kbps CBR,8.555426597595215,16.661258697509766,0.9176083562129902,0.4315955340862274,0.4251876175403595,0.30583950877189636,10.610200881958008,0.7046942999999999,-0.43106869999999997,1.1357619999999997
Motion City Soundtrack/commit this to memory/01 Motion City Soundtrack - Attractive Today.wav,Motion_City_Soundtrack__commit_this_to_memory__01_Motion_City_Soundtrack_-_Attractive_Today,192 CBR,MP3 192 kbps CBR,4.998095512390137,12.131698608398438,0.9178890767151888,0.25921905040740967,0.26182079315185547,0.24210906028747559,4.130643844604492,0.4031617999999999,-0.26238070000000047,0.6655409999999993
Motion City Soundtrack/commit this to memory/01 Motion City Soundtrack - Attractive Today.wav,Motion_City_Soundtrack__commit_this_to_memory__01_Motion_City_Soundtrack_-_Attractive_Today,320 CBR,MP3 320 kbps CBR,2.5449609756469727,8.369016647338867,0.9317804879781482,0.000998160452581942,0.0031098804902285337,0.007659097667783499,0.10040267556905746,0.38108830000000005,-1.2400000000134526e-05,0.3811
Motion City Soundtrack/commit this to memory/01 Motion City Soundtrack - Attractive Today.wav,Motion_City_Soundtrack__commit_this_to_memory__01_Motion_City_Soundtrack_-_Attractive_Today,V0,MP3 VBR q0,0.22419899702072144,0.5767700672149658,0.99923147977658,0.002673822222277522,0.004889448173344135,0.011909033171832561,0.16444627940654755,0.44068169999999984,0.00022430000000017714,0.4404570000000003
Motion City Soundtrack/commit this to memory/01 Motion City Soundtrack - Attractive Today.wav,Motion_City_Soundtrack__commit_this_to_memory__01_Motion_City_Soundtrack_-_Attractive_Today,V2,MP3 VBR q2,4.931957244873047,12.117300033569336,0.9184853476023002,0.007515514735132456,0.015809006989002228,0.03549980744719505,4.15334939956665,0.8933854000000001,-0.00031800000000004047,0.8937039999999996
Motion City Soundtrack/commit this to memory/01 Motion City Soundtrack - Attractive Today.wav,Motion_City_Soundtrack__commit_this_to_memory__01_Motion_City_Soundtrack_-_Attractive_Today,V5,MP3 VBR q5,8.747350692749023,16.726755142211914,0.9186912596546892,0.03789172321557999,0.04453236609697342,0.2524826228618622,11.051709175109863,1.7021737,0.02107189999999992,1.6811019999999992
Motion City Soundtrack/commit this to memory/02 Motion City Soundtrack - Everything Is Alright.wav,Motion_City_Soundtrack__commit_this_to_memory__02_Motion_City_Soundtrack_-_Everything_Is_Alright,128 CBR,MP3 128 kbps CBR,8.64919662475586,16.804439544677734,0.9160325447743138,0.4339029788970947,0.4233771562576294,0.2805377244949341,10.565836906433105,1.0373416,-0.43083630000000017,1.468176999999999
Motion City Soundtrack/commit this to memory/02 Motion City Soundtrack - Everything Is Alright.wav,Motion_City_Soundtrack__commit_this_to_memory__02_Motion_City_Soundtrack_-_Everything_Is_Alright,192 CBR,MP3 192 kbps CBR,5.229363918304443,12.44739818572998,0.9135064162143635,0.25882232189178467,0.2595510482788086,0.23492255806922913,4.330645561218262,0.6256624,-0.26257470000000005,0.8882370000000002
Motion City Soundtrack/commit this to memory/02 Motion City Soundtrack - Everything Is Alright.wav,Motion_City_Soundtrack__commit_this_to_memory__02_Motion_City_Soundtrack_-_Everything_Is_Alright,320 CBR,MP3 320 kbps CBR,2.6777725219726562,8.79783821105957,0.9221177721278135,0.0022894353605806828,0.0026733260601758957,0.006910592783242464,0.0969303771853447,0.35450399999999993,-0.0003166999999999476,0.3548189999999991
Motion City Soundtrack/commit this to memory/02 Motion City Soundtrack - Everything Is Alright.wav,Motion_City_Soundtrack__commit_this_to_memory__02_Motion_City_Soundtrack_-_Everything_Is_Alright,V0,MP3 VBR q0,0.2157980352640152,0.6872456073760986,0.9990752261698046,0.002796060871332884,0.003875161288306117,0.010301424190402031,0.09866014122962952,0.48283200000000015,0.00011340000000004125,0.4827169999999992
Motion City Soundtrack/commit this to memory/02 Motion City Soundtrack - Everything Is Alright.wav,Motion_City_Soundtrack__commit_this_to_memory__02_Motion_City_Soundtrack_-_Everything_Is_Alright,V2,MP3 VBR q2,5.166155815124512,12.426772117614746,0.9141848489437061,0.009824752807617188,0.011619236320257187,0.03697536513209343,4.354376792907715,1.0252016,-0.0014573000000002168,1.0266579999999994
Motion City Soundtrack/commit this to memory/02 Motion City Soundtrack - Everything Is Alright.wav,Motion_City_Soundtrack__commit_this_to_memory__02_Motion_City_Soundtrack_-_Everything_Is_Alright,V5,MP3 VBR q5,8.973062515258789,16.954206466674805,0.9182113252498854,0.0755663514137268,0.042989809066057205,0.25579679012298584,11.23470687866211,1.9380393000000002,0.014775199999999877,1.9232619999999994
Motion City Soundtrack/commit this to memory/03 Motion City Soundtrack - When “You’re” Around.wav,Motion_City_Soundtrack__commit_this_to_memory__03_Motion_City_Soundtrack_-_When_“You’re”_Around,128 CBR,MP3 128 kbps CBR,8.653726577758789,16.999582290649414,0.9074430101339309,0.4333241879940033,0.4239603281021118,0.3154975473880768,10.591367721557617,1.1920705000000003,-0.4336209999999996,1.625691999999999
Motion City Soundtrack/commit this to memory/03 Motion City Soundtrack - When “You’re” Around.wav,Motion_City_Soundtrack__commit_this_to_memory__03_Motion_City_Soundtrack_-_When_“You’re”_Around,192 CBR,MP3 192 kbps CBR,5.107663631439209,12.524563789367676,0.9067129853526639,0.25787240266799927,0.2612451910972595,0.24331295490264893,4.137391567230225,0.4090343000000001,-0.2624930000000001,0.6715260000000001
Motion City Soundtrack/commit this to memory/03 Motion City Soundtrack - When “You’re” Around.wav,Motion_City_Soundtrack__commit_this_to_memory__03_Motion_City_Soundtrack_-_When_“You’re”_Around,320 CBR,MP3 320 kbps CBR,2.635615587234497,8.742402076721191,0.9228193036693518,0.00112449424341321,0.002558462554588914,0.006268416531383991,0.08292405307292938,0.4415140000000002,-1.3299999999993872e-05,0.4415279999999999
Motion City Soundtrack/commit this to memory/03 Motion City Soundtrack - When “You’re” Around.wav,Motion_City_Soundtrack__commit_this_to_memory__03_Motion_City_Soundtrack_-_When_“You’re”_Around,V0,MP3 VBR q0,0.1983262598514557,0.49410945177078247,0.9994147537989863,0.0016087363474071026,0.0034101565834134817,0.00914673786610365,0.16453012824058533,0.39813860000000023,-8.769999999991285e-05,0.3982259999999993
Motion City Soundtrack/commit this to memory/03 Motion City Soundtrack - When “You’re” Around.wav,Motion_City_Soundtrack__commit_this_to_memory__03_Motion_City_Soundtrack_-_When_“You’re”_Around,V2,MP3 VBR q2,4.97749137878418,12.4981689453125,0.9061425713409978,0.012996953912079334,0.011354594491422176,0.027087535709142685,4.047331809997559,0.8097349999999999,0.0004692999999997838,0.8092659999999992
Motion City Soundtrack/commit this to memory/03 Motion City Soundtrack - When “You’re” Around.wav,Motion_City_Soundtrack__commit_this_to_memory__03_Motion_City_Soundtrack_-_When_“You’re”_Around,V5,MP3 VBR q5,8.999279022216797,17.203125,0.9103504340609777,0.07490696758031845,0.043999359011650085,0.20898950099945068,11.340764999389648,1.7476736000000002,0.014572999999999503,1.7331000000000003
Motion City Soundtrack/commit this to memory/04 Motion City Soundtrack - Resolution.wav,Motion_City_Soundtrack__commit_this_to_memory__04_Motion_City_Soundtrack_-_Resolution,128 CBR,MP3 128 kbps CBR,9.06191349029541,17.817094802856445,0.8902781991984826,0.42748764157295227,0.42746397852897644,0.28932011127471924,11.306401252746582,1.3337455000000005,-0.4294084999999992,1.763154
Motion City Soundtrack/commit this to memory/04 Motion City Soundtrack - Resolution.wav,Motion_City_Soundtrack__commit_this_to_memory__04_Motion_City_Soundtrack_-_Resolution,192 CBR,MP3 192 kbps CBR,5.197910785675049,12.910017013549805,0.8941042196487436,0.25830626487731934,0.25995689630508423,0.23674803972244263,4.2588019371032715,0.6159962000000001,-0.262772,0.8787680000000009
Motion City Soundtrack/commit this to memory/04 Motion City Soundtrack - Resolution.wav,Motion_City_Soundtrack__commit_this_to_memory__04_Motion_City_Soundtrack_-_Resolution,320 CBR,MP3 320 kbps CBR,2.639212131500244,8.800509452819824,0.9172671352436892,0.0015945995692163706,0.0025288015604019165,0.0072197746485471725,0.08923543989658356,0.3414956,0.00011000000000116472,0.3413850000000007
Motion City Soundtrack/commit this to memory/04 Motion City Soundtrack - Resolution.wav,Motion_City_Soundtrack__commit_this_to_memory__04_Motion_City_Soundtrack_-_Resolution,V0,MP3 VBR q0,0.30501076579093933,0.8848673701286316,0.9980019374672185,0.0026254092808812857,0.0035779690369963646,0.010551855899393559,0.187585711479187,0.46002370000000026,0.0003919999999997259,0.45963200000000093
Motion City Soundtrack/commit this to memory/04 Motion City Soundtrack - Resolution.wav,Motion_City_Soundtrack__commit_this_to_memory__04_Motion_City_Soundtrack_-_Resolution,V2,MP3 VBR q2,5.1189494132995605,12.8981294631958,0.8941611228180038,0.0115364296361804,0.010972188785672188,0.03128914535045624,4.257482528686523,0.8153537000000002,-0.00033499999999975216,0.8156879999999997
Motion City Soundtrack/commit this to memory/04 Motion City Soundtrack - Resolution.wav,Motion_City_Soundtrack__commit_this_to_memory__04_Motion_City_Soundtrack_-_Resolution,V5,MP3 VBR q5,9.280938148498535,17.901918411254883,0.8917894680392356,0.06796140968799591,0.04330623522400856,0.23502503335475922,11.797780990600586,1.5648013000000005,0.016284999999999883,1.5485170000000004
Motion City Soundtrack/commit this to memory/05 Motion City Soundtrack - Feel Like Rain.wav,Motion_City_Soundtrack__commit_this_to_memory__05_Motion_City_Soundtrack_-_Feel_Like_Rain,128 CBR,MP3 128 kbps CBR,9.283722877502441,18.282499313354492,0.8861624096328233,0.4356582760810852,0.4304159879684448,0.30718091130256653,11.45694637298584,0.9203122000000001,-0.4340820000000001,1.3543959999999995
Motion City Soundtrack/commit this to memory/05 Motion City Soundtrack - Feel Like Rain.wav,Motion_City_Soundtrack__commit_this_to_memory__05_Motion_City_Soundtrack_-_Feel_Like_Rain,192 CBR,MP3 192 kbps CBR,5.312504768371582,13.272088050842285,0.8904798304418498,0.2649635374546051,0.2612588703632355,0.23541569709777832,4.221560955047607,0.512346,-0.2625409999999988,0.7748889999999999
Motion City Soundtrack/commit this to memory/05 Motion City Soundtrack - Feel Like Rain.wav,Motion_City_Soundtrack__commit_this_to_memory__05_Motion_City_Soundtrack_-_Feel_Like_Rain,320 CBR,MP3 320 kbps CBR,2.7569172382354736,9.19131088256836,0.9117331982111966,0.0007056628819555044,0.002372102113440633,0.006422602105885744,0.0520816370844841,0.3474183000000002,-0.00015299999999918157,0.3475730000000006
Motion City Soundtrack/commit this to memory/05 Motion City Soundtrack - Feel Like Rain.wav,Motion_City_Soundtrack__commit_this_to_memory__05_Motion_City_Soundtrack_-_Feel_Like_Rain,V0,MP3 VBR q0,0.3169689178466797,1.1421911716461182,0.9967058271551839,0.0017837075283750892,0.003317610127851367,0.012876864522695541,0.12933525443077087,0.3479882000000001,0.0006850000000007128,0.3473050000000004
Motion City Soundtrack/commit this to memory/05 Motion City Soundtrack - Feel Like Rain.wav,Motion_City_Soundtrack__commit_this_to_memory__05_Motion_City_Soundtrack_-_Feel_Like_Rain,V2,MP3 VBR q2,5.263316631317139,13.280452728271484,0.8907945314313906,0.0035189460031688213,0.00861536804586649,0.03260605037212372,4.274822235107422,0.8891309000000001,0.0015090000000004267,0.8876229999999996
Motion City Soundtrack/commit this to memory/05 Motion City Soundtrack - Feel Like Rain.wav,Motion_City_Soundtrack__commit_this_to_memory__05_Motion_City_Soundtrack_-_Feel_Like_Rain,V5,MP3 VBR q5,9.737598419189453,18.540346145629883,0.8889599863937936,0.02636241912841797,0.04352091997861862,0.25437071919441223,12.381567001342773,1.4739280000000003,0.012294000000000693,1.4616360000000004
Motion City Soundtrack/commit this to memory/06 Motion City Soundtrack - Make Out Kids.wav,Motion_City_Soundtrack__commit_this_to_memory__06_Motion_City_Soundtrack_-_Make_Out_Kids,128 CBR,MP3 128 kbps CBR,8.829780578613281,17.431976318359375,0.8993567071054741,0.4343096911907196,0.4331034719944,0.3028267025947571,10.933507919311523,0.7896510000000001,-0.43184300000000064,1.2214930000000006
Motion City Soundtrack/commit this to memory/06 Motion City Soundtrack - Make Out Kids.wav,Motion_City_Soundtrack__commit_this_to_memory__06_Motion_City_Soundtrack_-_Make_Out_Kids,192 CBR,MP3 192 kbps CBR,5.06250524520874,12.580010414123535,0.9047629400103818,0.26227664947509766,0.26171961426734924,0.24085061252117157,4.068349838256836,0.3176332000000004,-0.2623470000000001,0.5799800000000008
Motion City Soundtrack/commit this to memory/06 Motion City Soundtrack - Make Out Kids.wav,Motion_City_Soundtrack__commit_this_to_memory__06_Motion_City_Soundtrack_-_Make_Out_Kids,320 CBR,MP3 320 kbps CBR,2.5936594009399414,8.652182579040527,0.9236156973158234,0.0009764502756297588,0.0027025872841477394,0.0066766818054020405,0.05530477315187454,0.32317300000000015,0.00011299999999891952,0.3230599999999999
Motion City Soundtrack/commit this to memory/06 Motion City Soundtrack - Make Out Kids.wav,Motion_City_Soundtrack__commit_this_to_memory__06_Motion_City_Soundtrack_-_Make_Out_Kids,V0,MP3 VBR q0,0.2951905131340027,1.0825141668319702,0.9973056237466522,0.0009902504971250892,0.0033270670101046562,0.011774273589253426,0.11945319175720215,0.3407188000000003,0.00044899999999969964,0.3402700000000003
Motion City Soundtrack/commit this to memory/06 Motion City Soundtrack - Make Out Kids.wav,Motion_City_Soundtrack__commit_this_to_memory__06_Motion_City_Soundtrack_-_Make_Out_Kids,V2,MP3 VBR q2,4.991809368133545,12.595381736755371,0.9048571004876154,0.004623244982212782,0.010919582098722458,0.03400307521224022,4.083706855773926,0.8990984000000002,0.0006059999999994403,0.898492000000001
Motion City Soundtrack/commit this to memory/06 Motion City Soundtrack - Make Out Kids.wav,Motion_City_Soundtrack__commit_this_to_memory__06_Motion_City_Soundtrack_-_Make_Out_Kids,V5,MP3 VBR q5,9.151853561401367,17.566152572631836,0.9012129385071608,0.02183796465396881,0.04389837011694908,0.2675667107105255,11.607295989990234,1.8360777000000001,0.015359999999999374,1.8207164999999996
Motion City Soundtrack/commit this to memory/07 Motion City Soundtrack - Time Turned Fragile.wav,Motion_City_Soundtrack__commit_this_to_memory__07_Motion_City_Soundtrack_-_Time_Turned_Fragile,128 CBR,MP3 128 kbps CBR,8.744489669799805,17.25135040283203,0.8916182853973778,0.4296577572822571,0.42540132999420166,0.29583701491355896,10.811479568481445,0.6510298000000003,-0.4329400000000003,1.083969999999999
Motion City Soundtrack/commit this to memory/07 Motion City Soundtrack - Time Turned Fragile.wav,Motion_City_Soundtrack__commit_this_to_memory__07_Motion_City_Soundtrack_-_Time_Turned_Fragile,192 CBR,MP3 192 kbps CBR,4.99798583984375,12.466719627380371,0.8989089856995868,0.2636973559856415,0.26083189249038696,0.23522546887397766,3.9827990531921387,0.4654860000000003,-0.26243200000000044,0.727917999999999
Motion City Soundtrack/commit this to memory/07 Motion City Soundtrack - Time Turned Fragile.wav,Motion_City_Soundtrack__commit_this_to_memory__07_Motion_City_Soundtrack_-_Time_Turned_Fragile,320 CBR,MP3 320 kbps CBR,2.5973310470581055,8.639583587646484,0.9198197993894431,0.000915246841032058,0.002365740481764078,0.0064607663080096245,0.054165225476026535,0.23514560000000007,-5.100000000091143e-05,0.23519699999999943
Motion City Soundtrack/commit this to memory/07 Motion City Soundtrack - Time Turned Fragile.wav,Motion_City_Soundtrack__commit_this_to_memory__07_Motion_City_Soundtrack_-_Time_Turned_Fragile,V0,MP3 VBR q0,0.35178250074386597,1.364412784576416,0.9958365530588472,0.0015557793667539954,0.003708925098180771,0.009492211975157261,0.09898152202367783,0.41082529999999995,-0.0001820000000005706,0.4110069999999997
Motion City Soundtrack/commit this to memory/07 Motion City Soundtrack - Time Turned Fragile.wav,Motion_City_Soundtrack__commit_this_to_memory__07_Motion_City_Soundtrack_-_Time_Turned_Fragile,V2,MP3 VBR q2,4.942416191101074,12.485617637634277,0.8990188218655659,0.004223935771733522,0.009414581581950188,0.02748745307326317,4.026576042175293,0.8196528000000001,0.001401999999998793,0.818249999999999
Motion City Soundtrack/commit this to memory/07 Motion City Soundtrack - Time Turned Fragile.wav,Motion_City_Soundtrack__commit_this_to_memory__07_Motion_City_Soundtrack_-_Time_Turned_Fragile,V5,MP3 VBR q5,9.11236572265625,17.43120574951172,0.8942097140279784,0.02571992389857769,0.039924751967191696,0.2267981916666031,11.58604621887207,1.3549411000000005,0.00956899999999905,1.3453730000000004
Motion City Soundtrack/commit this to memory/08 Motion City Soundtrack - L.G. FUAD.wav,Motion_City_Soundtrack__commit_this_to_memory__08_Motion_City_Soundtrack_-_L.G._FUAD,128 CBR,MP3 128 kbps CBR,8.920747756958008,17.564910888671875,0.8979348555847444,0.4228193163871765,0.4261457324028015,0.3117886185646057,10.977239608764648,1.5097999999999998,-0.43288699999999913,1.9426869999999994
Motion City Soundtrack/commit this to memory/08 Motion City Soundtrack - L.G. FUAD.wav,Motion_City_Soundtrack__commit_this_to_memory__08_Motion_City_Soundtrack_-_L.G._FUAD,192 CBR,MP3 192 kbps CBR,5.175724506378174,12.848984718322754,0.8976859822977754,0.26279544830322266,0.2614622414112091,0.2394634187221527,4.156982421875,0.46792370000000005,-0.26285899999999884,0.7307829999999989
Motion City Soundtrack/commit this to memory/08 Motion City Soundtrack - L.G. FUAD.wav,Motion_City_Soundtrack__commit_this_to_memory__08_Motion_City_Soundtrack_-_L.G._FUAD,320 CBR,MP3 320 kbps CBR,2.6757476329803467,8.876629829406738,0.9167659327827153,0.001740231178700924,0.0028711308259516954,0.00748552056029439,0.08742011338472366,0.5237229999999999,0.00019299999999944362,0.5235289999999999
Motion City Soundtrack/commit this to memory/08 Motion City Soundtrack - L.G. FUAD.wav,Motion_City_Soundtrack__commit_this_to_memory__08_Motion_City_Soundtrack_-_L.G._FUAD,V0,MP3 VBR q0,0.282806396484375,0.8394572138786316,0.9981863864102,0.0033865536097437143,0.004154250957071781,0.012022307142615318,0.17304499447345734,0.4687934,6.199999999978445e-05,0.46873199999999926
Motion City Soundtrack/commit this to memory/08 Motion City Soundtrack - L.G. FUAD.wav,Motion_City_Soundtrack__commit_this_to_memory__08_Motion_City_Soundtrack_-_L.G._FUAD,V2,MP3 VBR q2,5.111428260803223,12.842015266418457,0.8984585586098276,0.009963764809072018,0.011021814309060574,0.03528836369514465,4.182555198669434,0.9061728000000002,0.001186999999999827,0.9049849999999999
Motion City Soundtrack/commit this to memory/08 Motion City Soundtrack - L.G. FUAD.wav,Motion_City_Soundtrack__commit_this_to_memory__08_Motion_City_Soundtrack_-_L.G._FUAD,V5,MP3 VBR q5,9.191490173339844,17.68014144897461,0.9002096996186173,0.048215754330158234,0.04073647782206535,0.19950897991657257,11.593753814697266,1.8044577,0.014877000000000251,1.789579999999999
Motion City Soundtrack/commit this to memory/09 Motion City Soundtrack - Better Open the Door.wav,Motion_City_Soundtrack__commit_this_to_memory__09_Motion_City_Soundtrack_-_Better_Open_the_Door,128 CBR,MP3 128 kbps CBR,9.699796676635742,19.169435501098633,0.8720895917161929,0.43117842078208923,0.4344756007194519,0.3149610459804535,11.799297332763672,1.04616,-0.43489410000000017,1.4810549999999996
Motion City Soundtrack/commit this to memory/09 Motion City Soundtrack - Better Open the Door.wav,Motion_City_Soundtrack__commit_this_to_memory__09_Motion_City_Soundtrack_-_Better_Open_the_Door,192 CBR,MP3 192 kbps CBR,5.610476493835449,14.047128677368164,0.8760627116592551,0.2615381181240082,0.2611231505870819,0.23776236176490784,4.350313663482666,0.5317071000000002,-0.2619967000000001,0.7937049999999992
Motion City Soundtrack/commit this to memory/09 Motion City Soundtrack - Better Open the Door.wav,Motion_City_Soundtrack__commit_this_to_memory__09_Motion_City_Soundtrack_-_Better_Open_the_Door,320 CBR,MP3 320 kbps CBR,2.959418535232544,9.87794303894043,0.896308589464269,0.0008600459550507367,0.0022861456964164972,0.006904927082359791,0.05183937028050423,0.33337780000000006,8.579999999991372e-05,0.3332909999999991
Motion City Soundtrack/commit this to memory/09 Motion City Soundtrack - Better Open the Door.wav,Motion_City_Soundtrack__commit_this_to_memory__09_Motion_City_Soundtrack_-_Better_Open_the_Door,V0,MP3 VBR q0,0.2844790518283844,1.0938349962234497,0.9966374200645436,0.0011918684467673302,0.004192786291241646,0.012416101060807705,0.12410248816013336,0.4009891000000003,0.0005132999999997168,0.4004759999999994
Motion City Soundtrack/commit this to memory/09 Motion City Soundtrack - Better Open the Door.wav,Motion_City_Soundtrack__commit_this_to_memory__09_Motion_City_Soundtrack_-_Better_Open_the_Door,V2,MP3 VBR q2,5.584529399871826,14.071245193481445,0.8760802410331123,0.005302878096699715,0.009764802642166615,0.034241996705532074,4.446392059326172,0.9787566999999999,0.0008603000000002581,0.9778970000000005
Motion City Soundtrack/commit this to memory/09 Motion City Soundtrack - Better Open the Door.wav,Motion_City_Soundtrack__commit_this_to_memory__09_Motion_City_Soundtrack_-_Better_Open_the_Door,V5,MP3 VBR q5,10.202356338500977,19.463001251220703,0.8752564896645013,0.029091723263263702,0.04449039325118065,0.2591329514980316,12.815624237060547,1.7902455000000002,0.007945300000000266,1.7822999999999993
Motion City Soundtrack/commit this to memory/10 Motion City Soundtrack - Together We’ll Ring in the New Year.wav,Motion_City_Soundtrack__commit_this_to_memory__10_Motion_City_Soundtrack_-_Together_We’ll_Ring_in_the_New_Year,128 CBR,MP3 128 kbps CBR,7.8387017250061035,15.336116790771484,0.9155555709380575,0.38047733902931213,0.4375946521759033,0.31466832756996155,9.671416282653809,-0.3151630999999999,-0.4386480000000006,0.12348499999999873
Motion City Soundtrack/commit this to memory/10 Motion City Soundtrack - Together We’ll Ring in the New Year.wav,Motion_City_Soundtrack__commit_this_to_memory__10_Motion_City_Soundtrack_-_Together_We’ll_Ring_in_the_New_Year,192 CBR,MP3 192 kbps CBR,4.514133930206299,11.199216842651367,0.9115044372146467,0.24857206642627716,0.26257482171058655,0.24064350128173828,3.625897169113159,-0.18434079999999975,-0.26375800000000105,0.0794169999999994
Motion City Soundtrack/commit this to memory/10 Motion City Soundtrack - Together We’ll Ring in the New Year.wav,Motion_City_Soundtrack__commit_this_to_memory__10_Motion_City_Soundtrack_-_Together_We’ll_Ring_in_the_New_Year,320 CBR,MP3 320 kbps CBR,2.3303933143615723,7.8038201332092285,0.9276922182061075,0.0012505474733188748,0.0017845359398052096,0.009544707834720612,0.06421985477209091,0.003789400000000054,9.399999999892827e-05,0.0036949999999986716
